sale_id,timestamp,year,month_num,day,hour,user_id,item_id,department,role,state,product_line,category,subcategory,line_type,quantity,price,amount,budget,variance,spend_to_budget_ratio,days_past_due,aging_bucket,dept_total_opex
S000371,2025-03-07,2025,3,7,0,U0027,I0020,Support,Lead,Tennessee,Standard,revenue,AddOnRevenue,revenue,2,1968.66,9574.03,9514.17,36.48,1.0062916681118794,15,1-30,38145.840000000004
S000548,2025-05-22,2025,5,22,0,U0010,I0039,Sales,AE,Kansas,Standard,operations,Travel,expense,3,220.18,616.56,632.57,3.96,0.9746915366653832,8,1-30,186541.83000000002
S000758,2025-04-22,2025,4,22,0,U0028,I0025,Support,Agent,New York,Standard,people,Payroll,expense,1,2101.09,2657.35,2597.3,165.21,1.023119282942516,0,current,64728.380000000005
S000143,2025-07-22,2025,7,22,0,U0001,I0039,Engineering,Frontend,Illinois,Standard,operations,Travel,expense,2,220.18,591.14,590.0,-17.29,1.001929056149046,20,1-30,249661.24000000002
S000328,2025-07-30,2025,7,30,0,U0007,I0006,Support,Agent,Washington,Standard,software_services,Software,expense,2,391.47,507.3,456.74,39.1,1.1107076307895956,0,current,140311.24
S000346,2025-02-06,2025,2,6,0,U0005,I0005,Engineering,Frontend,New York,Standard,operations,Other,expense,3,36.95,93.13,87.03,-3.66,1.0700440930156483,2,1-30,466183.24
S000046,2025-01-20,2025,1,20,0,U0027,I0050,Support,Lead,Tennessee,Standard,operations,Other,expense,3,45.16,59.34,57.1,1.61,1.039117517120883,21,1-30,18144.72
S000422,2025-01-24,2025,1,24,0,U0014,I0011,Engineering,Backend,California,Subscriptions,software_services,Subscriptions,expense,2,1301.15,28948.61,27010.59,4094.87,1.0717503088994467,8,1-30,755646.49
S000374,2025-09-18,2025,9,18,0,U0022,I0007,Sales,AE,Vermont,Subscriptions,software_services,Subscriptions,expense,2,2355.08,84775.07,84240.7,-12452.24,1.0063433488147921,0,current,257876.11000000002
S000559,2025-01-11,2025,1,11,0,U0005,I0049,Engineering,Frontend,New York,Standard,revenue,AddOnRevenue,revenue,2,2110.99,1041.53,1000.16,28.21,1.0413633818589025,2,1-30,755646.49
S000403,2025-06-25,2025,6,25,0,U0028,I0019,Support,Agent,New York,Standard,people,Payroll,expense,3,2189.74,10961.75,11171.84,-461.16,0.9811947904720209,12,1-30,52264.88
S000027,2025-09-22,2025,9,22,0,U0005,I0037,Engineering,Frontend,New York,Standard,operations,Other,expense,2,43.39,75.88,80.8,-11.59,0.9390593469788187,6,1-30,433946.04000000004
S000269,2025-03-26,2025,3,26,0,U0011,I0029,Marketing,Manager,California,Standard,software_services,Software,expense,2,104.0,176.03,177.62,-7.7,0.9910672415493055,0,current,105774.01
S000064,2025-05-03,2025,5,3,0,U0014,I0012,Engineering,Backend,California,Subscriptions,software_services,Subscriptions,expense,3,2802.27,75783.28,77164.59,1663.6,0.9820991655962786,22,1-30,731138.8
S000595,2025-09-22,2025,9,22,0,U0022,I0010,Sales,AE,Vermont,Subscriptions,software_services,Subscriptions,expense,2,1516.04,62669.55,66050.16,-2743.86,0.9488176119150054,0,current,257876.11000000002
S000379,2025-05-29,2025,5,29,0,U0002,I0019,Sales,AE,Texas,Standard,people,Payroll,expense,1,2189.74,3070.44,3014.76,-20.04,1.0184679029849952,24,1-30,186541.83000000002
S000777,2025-05-31,2025,5,31,0,U0009,I0032,Sales,SDR,Florida,Standard,operations,Other,expense,3,194.15,461.88,433.6,46.64,1.065216506633024,28,1-30,186541.83000000002
S000034,2025-03-15,2025,3,15,0,U0001,I0003,Engineering,Frontend,Illinois,Subscriptions,software_services,Subscriptions,expense,3,2618.21,104196.26,90980.97,1008.01,1.1452533584620204,1,1-30,466495.3
S000739,2025-05-24,2025,5,24,0,U0027,I0049,Support,Lead,Tennessee,Standard,revenue,AddOnRevenue,revenue,3,2110.99,10654.25,11377.25,-829.46,0.9364521303478432,0,current,76628.45999999999
S000347,2025-07-25,2025,7,25,0,U0015,I0017,Marketing,Specialist,Vermont,Standard,software_services,Software,expense,2,244.1,747.79,715.21,40.01,1.0455619022284472,9,1-30,300389.31
S000119,2025-05-26,2025,5,26,0,U0012,I0036,Engineering,Backend,Tennessee,Standard,revenue,AddOnRevenue,revenue,1,730.52,179.34,185.54,-13.59,0.9665840250080846,2,1-30,731138.8
S000016,2025-03-17,2025,3,17,0,U0018,I0020,Engineering,Backend,New York,Standard,revenue,AddOnRevenue,revenue,2,1968.66,1615.15,1619.31,-88.42,0.9974310045636723,7,1-30,466495.3
S000368,2025-07-08,2025,7,8,0,U0006,I0027,Engineering,Data,Texas,Standard,operations,Travel,expense,3,400.04,1692.95,1772.96,-108.4,0.9548746746778354,22,1-30,249661.24000000002
S000043,2025-02-15,2025,2,15,0,U0009,I0017,Sales,SDR,Florida,Standard,software_services,Software,expense,1,244.1,150.35,144.13,3.76,1.0431914006849095,4,1-30,165958.51
S000382,2025-04-06,2025,4,6,0,U0004,I0001,Engineering,Data,Washington,Subscriptions,software_services,Subscriptions,expense,2,2389.68,59083.09,55896.3,3224.87,1.057012664047214,0,current,342370.18
S000175,2025-06-10,2025,6,10,0,U0026,I0009,Sales,SDR,New York,Standard,people,Payroll,expense,1,930.6,1419.02,1448.59,-128.77,0.9795833418586666,0,current,401655.33
S000311,2025-02-18,2025,2,18,0,U0003,I0048,Engineering,Data,Illinois,Subscriptions,software_services,Subscriptions,expense,1,1078.49,8606.79,8416.16,-22.37,1.0226509378156086,0,current,466183.24
S000722,2025-02-11,2025,2,11,0,U0022,I0018,Sales,AE,Vermont,Standard,revenue,AddOnRevenue,revenue,3,378.69,1255.72,1237.04,55.44,1.0151005626333829,0,current,165958.51
S000588,2025-07-31,2025,7,31,0,U0021,I0001,Engineering,Data,Louisiana,Subscriptions,software_services,Subscriptions,expense,3,2389.68,43305.12,44757.64,2371.39,0.967547012347936,15,1-30,249661.24000000002
S000094,2025-09-20,2025,9,20,0,U0009,I0050,Sales,SDR,Florida,Standard,operations,Other,expense,3,45.16,108.1,118.63,-7.74,0.9112518970178936,4,1-30,257876.11000000002
S000364,2025-05-28,2025,5,28,0,U0006,I0026,Engineering,Data,Texas,Subscriptions,software_services,Subscriptions,expense,2,825.52,21751.1,22736.04,-968.32,0.9566791930670281,5,1-30,731138.8
S000488,2025-07-30,2025,7,30,0,U0005,I0032,Engineering,Frontend,New York,Standard,operations,Other,expense,1,194.15,216.35,219.58,-57.67,0.9852715622669195,0,current,249661.24000000002
S000389,2025-09-06,2025,9,6,0,U0027,I0022,Support,Lead,Tennessee,Subscriptions,software_services,Subscriptions,expense,2,1257.22,18977.06,16844.62,3677.28,1.1265952338871088,16,1-30,21479.600000000002
S000154,2025-01-16,2025,1,16,0,U0016,I0048,Engineering,Frontend,Louisiana,Subscriptions,software_services,Subscriptions,expense,2,1078.49,11717.65,11483.37,2128.88,1.0204018088440634,6,1-30,755646.49
S000117,2025-01-06,2025,1,6,0,U0019,I0030,Marketing,Manager,Florida,Standard,software_services,Software,expense,1,289.07,220.79,212.23,-9.32,1.0403504140972235,0,current,138890.43
S000533,2025-07-18,2025,7,18,0,U0020,I0010,Sales,SDR,Illinois,Subscriptions,software_services,Subscriptions,expense,2,1516.04,30691.99,28647.98,2175.02,1.0713492383613235,0,current,428190.42
S000791,2025-08-23,2025,8,23,0,U0002,I0034,Sales,AE,Texas,Standard,people,Payroll,expense,1,1366.83,1899.84,2081.85,-99.71,0.9125740985258239,7,1-30,159470.1
S000330,2025-01-29,2025,1,29,0,U0026,I0002,Sales,SDR,New York,Standard,people,Payroll,expense,1,1489.98,1720.49,1580.08,197.08,1.0888591420128861,4,1-30,149523.74
S000677,2025-09-28,2025,9,28,0,U0010,I0025,Sales,AE,Kansas,Standard,people,Payroll,expense,2,2101.09,8406.2,8950.29,-890.68,0.9392100850745563,0,current,257876.11000000002
S000019,2025-09-14,2025,9,14,0,U0001,I0005,Engineering,Frontend,Illinois,Standard,operations,Other,expense,1,36.95,34.22,36.37,-5.46,0.9407528116791487,2,1-30,433946.04000000004
S000024,2025-04-14,2025,4,14,0,U0011,I0047,Marketing,Manager,California,Standard,software_services,Software,expense,3,185.62,318.66,294.36,51.76,1.0825463966115625,3,1-30,133936.1
S000277,2025-03-02,2025,3,2,0,U0008,I0048,Marketing,Manager,Illinois,Subscriptions,software_services,Subscriptions,expense,3,1078.49,18930.78,18550.31,-60.39,1.0205106007839775,28,1-30,105774.01
S000031,2025-02-19,2025,2,19,0,U0007,I0041,Support,Agent,Washington,Subscriptions,software_services,Subscriptions,expense,3,1480.31,22182.87,22857.99,-325.07,0.9704646493018255,17,1-30,142149.41
S000584,2025-01-02,2025,1,2,0,U0018,I0015,Engineering,Backend,New York,Standard,software_services,Software,expense,1,205.19,180.61,180.25,-2.46,1.0020168202777346,0,current,755646.49
S000001,2025-08-16,2025,8,16,0,U0018,I0008,Engineering,Backend,New York,Standard,revenue,AddOnRevenue,revenue,1,2400.98,1060.8,1103.59,-92.33,0.9612265424659521,1,1-30,464347.05
S000073,2025-04-04,2025,4,4,0,U0003,I0008,Engineering,Data,Illinois,Standard,revenue,AddOnRevenue,revenue,2,2400.98,2507.14,2365.67,298.42,1.0598012402406083,19,1-30,342370.18
S000671,2025-05-21,2025,5,21,0,U0011,I0021,Marketing,Manager,California,Standard,operations,Other,expense,3,156.46,294.93,305.52,-13.15,0.9653406526928778,10,1-30,396244.52
S000750,2025-04-28,2025,4,28,0,U0008,I0004,Marketing,Manager,Illinois,Standard,people,Payroll,expense,3,1955.26,6829.47,6628.78,111.1,1.0302762602612154,3,1-30,133936.1
S000345,2025-01-19,2025,1,19,0,U0003,I0047,Engineering,Data,Illinois,Standard,software_services,Software,expense,1,185.62,225.85,222.99,-18.44,1.012832936535613,0,current,755646.49
S000444,2025-07-30,2025,7,30,0,U0023,I0007,Marketing,Manager,Louisiana,Subscriptions,software_services,Subscriptions,expense,1,2355.08,12238.93,13530.98,-2075.03,0.9045118547126859,0,current,300389.31
S000116,2025-05-12,2025,5,12,0,U0019,I0016,Marketing,Manager,Florida,Subscriptions,software_services,Subscriptions,expense,2,913.54,14038.62,13997.84,425.96,1.0029137165467723,3,1-30,396244.52
S000310,2025-05-23,2025,5,23,0,U0013,I0014,Marketing,Manager,Illinois,Standard,operations,Other,expense,3,168.1,366.53,381.47,-35.77,0.9608410069142416,0,current,396244.52
S000390,2025-09-24,2025,9,24,0,U0006,I0002,Engineering,Data,Texas,Standard,people,Payroll,expense,1,1489.98,3574.21,3782.37,-255.03,0.944966936788282,3,1-30,433946.04000000004
S000561,2025-04-06,2025,4,6,0,U0016,I0037,Engineering,Frontend,Louisiana,Standard,operations,Other,expense,1,43.39,21.64,22.2,-3.91,0.9749690927005673,4,1-30,342370.18
S000598,2025-06-12,2025,6,12,0,U0006,I0049,Engineering,Data,Texas,Standard,revenue,AddOnRevenue,revenue,3,2110.99,5130.21,5279.05,-391.77,0.9718055331925252,0,current,288325.66000000003
S000543,2025-02-24,2025,2,24,0,U0020,I0021,Sales,SDR,Illinois,Standard,operations,Other,expense,2,156.46,205.91,189.4,24.43,1.0871810933645782,4,1-30,165958.51
S000512,2025-03-05,2025,3,5,0,U0025,I0016,Marketing,Specialist,New York,Subscriptions,software_services,Subscriptions,expense,1,913.54,8379.27,8882.82,53.03,0.9433114487290135,0,current,105774.01
S000025,2025-07-23,2025,7,23,0,U0019,I0040,Marketing,Manager,Florida,Standard,people,Payroll,expense,2,1905.67,4719.98,4941.03,-69.22,0.9552636490522085,1,1-30,300389.31
S000534,2025-08-24,2025,8,24,0,U0002,I0013,Sales,AE,Texas,Standard,people,Payroll,expense,1,1858.96,2794.92,2928.85,-142.7,0.9542711860836324,11,1-30,159470.1
S000327,2025-01-27,2025,1,27,0,U0014,I0041,Engineering,Backend,California,Subscriptions,software_services,Subscriptions,expense,3,1480.31,45401.05,43310.93,2289.59,1.0482585246364333,8,1-30,755646.49
S000200,2025-08-07,2025,8,7,0,U0007,I0027,Support,Agent,Washington,Standard,operations,Travel,expense,2,400.04,713.21,701.73,-16.79,1.0163504934394658,10,1-30,143527.25
S000206,2025-09-22,2025,9,22,0,U0006,I0043,Engineering,Data,Texas,Standard,people,Payroll,expense,2,1960.48,9159.27,8505.63,1383.76,1.0768482826958823,1,1-30,433946.04000000004
S000321,2025-07-19,2025,7,19,0,U0022,I0037,Sales,AE,Vermont,Standard,operations,Other,expense,3,43.39,204.99,218.11,-16.05,0.9398651707049485,4,1-30,428190.42
S000349,2025-07-22,2025,7,22,0,U0012,I0049,Engineering,Backend,Tennessee,Standard,revenue,AddOnRevenue,revenue,2,2110.99,3438.96,3556.93,-482.35,0.9668337583252974,27,1-30,249661.24000000002
S000376,2025-03-25,2025,3,25,0,U0015,I0031,Marketing,Specialist,Vermont,Standard,revenue,AddOnRevenue,revenue,2,2285.33,11274.76,11936.8,-818.39,0.9445378996045842,14,1-30,105774.01
S000526,2025-02-03,2025,2,3,0,U0027,I0015,Support,Lead,Tennessee,Standard,software_services,Software,expense,2,205.19,269.62,261.42,13.83,1.0313554800074582,0,current,142149.41
S000454,2025-08-06,2025,8,6,0,U0010,I0025,Sales,AE,Kansas,Standard,people,Payroll,expense,1,2101.09,3380.07,3257.94,188.3,1.0374882776829062,1,1-30,159470.1
S000742,2025-08-28,2025,8,28,0,U0028,I0002,Support,Agent,New York,Standard,people,Payroll,expense,1,1489.98,2079.38,2084.94,107.38,0.9973312577785745,0,current,143527.25
S000312,2025-06-04,2025,6,4,0,U0021,I0041,Engineering,Data,Louisiana,Subscriptions,software_services,Subscriptions,expense,1,1480.31,9233.17,9293.59,253.98,0.9934986969250755,0,current,288325.66000000003
S000723,2025-03-19,2025,3,19,0,U0001,I0002,Engineering,Frontend,Illinois,Standard,people,Payroll,expense,1,1489.98,2515.94,2835.69,-217.32,0.8872412220762977,10,1-30,466495.3
S000774,2025-05-12,2025,5,12,0,U0016,I0030,Engineering,Frontend,Louisiana,Standard,software_services,Software,expense,2,289.07,292.74,290.28,-4.45,1.0085012157127284,0,current,731138.8
S000265,2025-08-03,2025,8,3,0,U0008,I0038,Marketing,Manager,Illinois,Standard,software_services,Software,expense,3,216.5,605.11,599.34,40.02,1.0096210558884091,0,current,143517.78
S000714,2025-03-09,2025,3,9,0,U0017,I0030,Marketing,Manager,Tennessee,Standard,software_services,Software,expense,2,289.07,362.21,340.4,23.16,1.0640666928232259,9,1-30,105774.01
S000667,2025-07-04,2025,7,4,0,U0018,I0013,Engineering,Backend,New York,Standard,people,Payroll,expense,3,1858.96,15053.79,14926.2,42.5,1.0085477676093753,20,1-30,249661.24000000002
S000600,2025-05-12,2025,5,12,0,U0001,I0008,Engineering,Frontend,Illinois,Standard,revenue,AddOnRevenue,revenue,2,2400.98,1455.35,1506.36,-125.38,0.966136912822964,16,1-30,731138.8
S000309,2025-05-12,2025,5,12,0,U0015,I0041,Marketing,Specialist,Vermont,Subscriptions,software_services,Subscriptions,expense,1,1480.31,13406.66,13230.21,-536.49,1.0133368083988321,6,1-30,396244.52
S000296,2025-03-21,2025,3,21,0,U0006,I0003,Engineering,Data,Texas,Subscriptions,software_services,Subscriptions,expense,1,2618.21,29177.79,29178.61,62.88,0.9999718451438522,14,1-30,466495.3
S000698,2025-05-22,2025,5,22,0,U0017,I0042,Marketing,Manager,Tennessee,Standard,operations,Travel,expense,2,674.51,915.56,1019.6,-89.47,0.897957057467624,1,1-30,396244.52
S000621,2025-05-30,2025,5,30,0,U0002,I0039,Sales,AE,Texas,Standard,operations,Travel,expense,2,220.18,409.05,444.31,-50.76,0.920625358813435,0,current,186541.83000000002
S000283,2025-01-24,2025,1,24,0,U0022,I0042,Sales,AE,Vermont,Standard,operations,Travel,expense,2,674.51,2275.38,2278.89,-27.9,0.9984583742957908,0,current,149523.74
S000700,2025-04-17,2025,4,17,0,U0012,I0022,Engineering,Backend,Tennessee,Subscriptions,software_services,Subscriptions,expense,2,1257.22,24802.65,24760.34,415.11,1.0017088857862286,10,1-30,342370.18
S000149,2025-05-04,2025,5,4,0,U0003,I0011,Engineering,Data,Illinois,Subscriptions,software_services,Subscriptions,expense,2,1301.15,26121.0,26022.49,107.16,1.0037856643978418,9,1-30,731138.8
S000493,2025-08-04,2025,8,4,0,U0006,I0037,Engineering,Data,Texas,Standard,operations,Other,expense,3,43.39,160.5,162.09,0.7,0.9902188834596156,0,current,464347.05
S000740,2025-05-10,2025,5,10,0,U0015,I0031,Marketing,Specialist,Vermont,Standard,revenue,AddOnRevenue,revenue,1,2285.33,1757.85,1891.33,-195.69,0.9294253250358213,2,1-30,396244.52
S000106,2025-03-25,2025,3,25,0,U0016,I0006,Engineering,Frontend,Louisiana,Standard,software_services,Software,expense,3,391.47,750.85,740.76,-43.51,1.013618487763712,0,current,466495.3
S000746,2025-04-27,2025,4,27,0,U0027,I0002,Support,Lead,Tennessee,Standard,people,Payroll,expense,2,1489.98,3607.65,3727.11,216.62,0.9679492042006218,0,current,64728.380000000005
S000115,2025-06-13,2025,6,13,0,U0002,I0024,Sales,AE,Texas,Standard,operations,Travel,expense,2,719.84,1240.38,1155.93,101.98,1.0730589433360165,17,1-30,401655.33
S000235,2025-09-23,2025,9,23,0,U0013,I0010,Marketing,Manager,Illinois,Subscriptions,software_services,Subscriptions,expense,2,1516.04,29196.45,29408.23,211.63,0.9927986169972661,28,1-30,58396.86
S000462,2025-09-19,2025,9,19,0,U0016,I0038,Engineering,Frontend,Louisiana,Standard,software_services,Software,expense,3,216.5,373.55,363.37,0.56,1.0280164589116128,10,1-30,433946.04000000004
S000436,2025-08-21,2025,8,21,0,U0020,I0020,Sales,SDR,Illinois,Standard,revenue,AddOnRevenue,revenue,2,1968.66,3735.19,4327.85,-720.69,0.8630590246889333,19,1-30,159470.1
S000552,2025-08-27,2025,8,27,0,U0018,I0006,Engineering,Backend,New York,Standard,software_services,Software,expense,1,391.47,421.14,419.96,-4.74,1.0028102826544576,2,1-30,464347.05
S000050,2025-07-05,2025,7,5,0,U0002,I0014,Sales,AE,Texas,Standard,operations,Other,expense,3,168.1,412.42,381.58,-11.71,1.0808104840825603,4,1-30,428190.42
S000244,2025-04-26,2025,4,26,0,U0007,I0006,Support,Agent,Washington,Standard,software_services,Software,expense,3,391.47,621.96,600.58,-15.36,1.0355988511495526,0,current,64728.380000000005
S000303,2025-01-29,2025,1,29,0,U0004,I0033,Engineering,Data,Washington,Subscriptions,software_services,Subscriptions,expense,2,1179.73,21966.8,21263.64,-71.93,1.0330689094945853,7,1-30,755646.49
S000279,2025-09-11,2025,9,11,0,U0015,I0032,Marketing,Specialist,Vermont,Standard,operations,Other,expense,2,194.15,451.42,445.63,28.92,1.0129903928402755,8,1-30,58396.86
S000180,2025-07-15,2025,7,15,0,U0024,I0048,Engineering,Frontend,Tennessee,Subscriptions,software_services,Subscriptions,expense,2,1078.49,23785.9,23665.17,308.61,1.0051015648620287,16,1-30,249661.24000000002
S000202,2025-07-02,2025,7,2,0,U0020,I0004,Sales,SDR,Illinois,Standard,people,Payroll,expense,2,1955.26,6518.16,6655.31,-726.29,0.9793925310771516,3,1-30,428190.42
S000158,2025-06-17,2025,6,17,0,U0025,I0034,Marketing,Specialist,New York,Standard,people,Payroll,expense,2,1366.83,3817.47,3682.05,206.88,1.0367791546214187,11,1-30,160345.14
S000232,2025-06-18,2025,6,18,0,U0023,I0037,Marketing,Manager,Louisiana,Standard,operations,Other,expense,2,43.39,25.96,24.93,2.22,1.041221353119249,16,1-30,160345.14
S000731,2025-09-30,2025,9,30,0,U0018,I0024,Engineering,Backend,New York,Standard,operations,Travel,expense,2,719.84,1699.93,1678.92,26.62,1.012514883633242,5,1-30,433946.04000000004
S000634,2025-01-29,2025,1,29,0,U0004,I0033,Engineering,Data,Washington,Subscriptions,software_services,Subscriptions,expense,3,1179.73,31127.76,31225.82,215.83,0.9968596638428022,20,1-30,755646.49
S000776,2025-09-17,2025,9,17,0,U0005,I0035,Engineering,Frontend,New York,Subscriptions,software_services,Subscriptions,expense,1,1567.8,15393.43,16752.72,-1911.31,0.9188616334866736,10,1-30,433946.04000000004
S000757,2025-04-22,2025,4,22,0,U0022,I0028,Sales,AE,Vermont,Subscriptions,software_services,Subscriptions,expense,1,418.27,6921.99,7164.71,-480.99,0.9661229993546551,8,1-30,149412.36
S000709,2025-09-12,2025,9,12,0,U0022,I0016,Sales,AE,Vermont,Subscriptions,software_services,Subscriptions,expense,3,913.54,40371.82,38692.98,324.07,1.043388776026309,0,current,257876.11000000002
S000299,2025-03-30,2025,3,30,0,U0002,I0020,Sales,AE,Texas,Standard,revenue,AddOnRevenue,revenue,2,1968.66,2914.89,3261.42,-378.34,0.8937487352134958,20,1-30,165634.36000000002
S000651,2025-08-06,2025,8,6,0,U0013,I0011,Marketing,Manager,Illinois,Subscriptions,software_services,Subscriptions,expense,1,1301.15,9298.36,9196.56,285.52,1.0110687626988115,8,1-30,143517.78
S000772,2025-09-09,2025,9,9,0,U0018,I0004,Engineering,Backend,New York,Standard,people,Payroll,expense,2,1955.26,6878.97,8161.88,-1641.96,0.8428166848987628,0,current,433946.04000000004
S000298,2025-07-24,2025,7,24,0,U0010,I0050,Sales,AE,Kansas,Standard,operations,Other,expense,3,45.16,111.89,113.37,-13.27,0.9869585770797709,17,1-30,428190.42
S000353,2025-03-13,2025,3,13,0,U0003,I0041,Engineering,Data,Illinois,Subscriptions,software_services,Subscriptions,expense,2,1480.31,35116.06,35767.7,-405.66,0.9817811353553381,4,1-30,466495.3
S000033,2025-02-02,2025,2,2,0,U0028,I0003,Support,Agent,New York,Subscriptions,software_services,Subscriptions,expense,2,2618.21,33039.23,36222.72,-5606.99,0.9121135804321684,26,1-30,142149.41
S000431,2025-07-21,2025,7,21,0,U0028,I0037,Support,Agent,New York,Standard,operations,Other,expense,2,43.39,60.06,61.93,-3.04,0.9698510843716498,0,current,140311.24
S000387,2025-04-17,2025,4,17,0,U0005,I0046,Engineering,Frontend,New York,Subscriptions,software_services,Subscriptions,expense,2,2472.86,56231.34,56336.27,1005.96,0.9981375373723936,0,current,342370.18
S000205,2025-09-22,2025,9,22,0,U0014,I0021,Engineering,Backend,California,Standard,operations,Other,expense,1,156.46,146.11,146.47,-1.21,0.9975220581224209,1,1-30,433946.04000000004
S000126,2025-02-15,2025,2,15,0,U0020,I0040,Sales,SDR,Illinois,Standard,people,Payroll,expense,1,1905.67,2538.6,2707.88,-104.4,0.9374842230538427,8,1-30,165958.51
S000176,2025-06-07,2025,6,7,0,U0003,I0028,Engineering,Data,Illinois,Subscriptions,software_services,Subscriptions,expense,2,418.27,7922.12,7918.75,349.73,1.0004252813361576,6,1-30,288325.66000000003
S000586,2025-09-08,2025,9,8,0,U0020,I0020,Sales,SDR,Illinois,Standard,revenue,AddOnRevenue,revenue,3,1968.66,4192.36,4206.2,470.76,0.9967096191336599,0,current,257876.11000000002
S000537,2025-01-27,2025,1,27,0,U0017,I0011,Marketing,Manager,Tennessee,Subscriptions,software_services,Subscriptions,expense,1,1301.15,9244.62,9025.69,374.68,1.024256127943479,0,current,138890.43
S000236,2025-01-05,2025,1,5,0,U0016,I0003,Engineering,Frontend,Louisiana,Subscriptions,software_services,Subscriptions,expense,3,2618.21,38884.08,39527.48,1339.29,0.9837227494240235,3,1-30,755646.49
S000111,2025-09-26,2025,9,26,0,U0003,I0016,Engineering,Data,Illinois,Subscriptions,software_services,Subscriptions,expense,2,913.54,24391.24,24693.82,-1685.43,0.9877469674404649,4,1-30,433946.04000000004
S000096,2025-01-16,2025,1,16,0,U0013,I0012,Marketing,Manager,Illinois,Subscriptions,software_services,Subscriptions,expense,1,2802.27,16193.76,16005.47,-964.5,1.0117638055794131,9,1-30,138890.43
S000775,2025-07-21,2025,7,21,0,U0027,I0023,Support,Lead,Tennessee,Standard,operations,Travel,expense,3,778.02,1915.93,1902.09,5.0,1.0072746523517655,1,1-30,140311.24
S000021,2025-06-19,2025,6,19,0,U0012,I0026,Engineering,Backend,Tennessee,Subscriptions,software_services,Subscriptions,expense,1,825.52,7742.17,7573.25,-7.22,1.022303610074104,0,current,288325.66000000003
S000684,2025-07-23,2025,7,23,0,U0002,I0026,Sales,AE,Texas,Subscriptions,software_services,Subscriptions,expense,3,825.52,19803.67,18747.31,2021.45,1.056347157160615,0,current,428190.42
S000658,2025-02-19,2025,2,19,0,U0003,I0038,Engineering,Data,Illinois,Standard,software_services,Software,expense,2,216.5,394.33,370.1,53.3,1.06547628182572,10,1-30,466183.24
S000029,2025-05-19,2025,5,19,0,U0016,I0033,Engineering,Frontend,Louisiana,Subscriptions,software_services,Subscriptions,expense,3,1179.73,19774.99,20487.91,-1155.6,0.9652028694164647,7,1-30,731138.8
S000278,2025-08-06,2025,8,6,0,U0008,I0003,Marketing,Manager,Illinois,Subscriptions,software_services,Subscriptions,expense,1,2618.21,17227.8,17663.56,-313.94,0.9753299329808661,0,current,143517.78
S000655,2025-02-19,2025,2,19,0,U0011,I0029,Marketing,Manager,California,Standard,software_services,Software,expense,2,104.0,142.92,149.17,-1.23,0.9581088370611174,17,1-30,113070.69
S000285,2025-04-26,2025,4,26,0,U0005,I0018,Engineering,Frontend,New York,Standard,revenue,AddOnRevenue,revenue,1,378.69,223.59,202.66,29.89,1.1032764235665646,0,current,342370.18
S000417,2025-07-17,2025,7,17,0,U0017,I0021,Marketing,Manager,Tennessee,Standard,operations,Other,expense,1,156.46,102.39,97.13,2.48,1.0541175964895868,21,1-30,300389.31
S000257,2025-06-08,2025,6,8,0,U0002,I0024,Sales,AE,Texas,Standard,operations,Travel,expense,3,719.84,1750.6,1748.03,92.62,1.0014711787792487,0,current,401655.33
S000185,2025-03-26,2025,3,26,0,U0017,I0017,Marketing,Manager,Tennessee,Standard,software_services,Software,expense,1,244.1,161.43,161.32,5.69,1.0007263940968785,9,1-30,105774.01
S000399,2025-08-17,2025,8,17,0,U0009,I0009,Sales,SDR,Florida,Standard,people,Payroll,expense,3,930.6,4412.49,4095.14,221.22,1.0774945283064563,6,1-30,159470.1
S000469,2025-02-03,2025,2,3,0,U0021,I0038,Engineering,Data,Louisiana,Standard,software_services,Software,expense,3,216.5,384.37,362.67,23.29,1.0598169742685124,3,1-30,466183.24
S000607,2025-06-26,2025,6,26,0,U0023,I0028,Marketing,Manager,Louisiana,Subscriptions,software_services,Subscriptions,expense,1,418.27,1742.79,1763.32,146.38,0.9883574641942208,0,current,160345.14
S000212,2025-05-18,2025,5,18,0,U0023,I0001,Marketing,Manager,Louisiana,Subscriptions,software_services,Subscriptions,expense,2,2389.68,11883.68,12506.78,109.47,0.9501790686998806,0,current,396244.52
S000582,2025-05-02,2025,5,2,0,U0019,I0037,Marketing,Manager,Florida,Standard,operations,Other,expense,1,43.39,29.43,31.63,-3.13,0.9303082423982687,20,1-30,396244.52
S000090,2025-05-24,2025,5,24,0,U0003,I0009,Engineering,Data,Illinois,Standard,people,Payroll,expense,3,930.6,22873.0,21529.6,1025.72,1.0623974992529717,8,1-30,731138.8
S000405,2025-08-02,2025,8,2,0,U0010,I0038,Sales,AE,Kansas,Standard,software_services,Software,expense,2,216.5,346.48,381.64,-68.36,0.9078807768984665,0,current,159470.1
S000377,2025-06-28,2025,6,28,0,U0012,I0025,Engineering,Backend,Tennessee,Standard,people,Payroll,expense,1,2101.09,4798.64,4526.45,169.84,1.0601350403268073,16,1-30,288325.66000000003
S000229,2025-02-10,2025,2,10,0,U0005,I0002,Engineering,Frontend,New York,Standard,people,Payroll,expense,3,1489.98,9568.52,9572.73,486.85,0.9995602655257214,0,current,466183.24
S000192,2025-08-19,2025,8,19,0,U0015,I0022,Marketing,Specialist,Vermont,Subscriptions,software_services,Subscriptions,expense,1,1257.22,14222.59,14451.06,31.35,0.9841901147709406,11,1-30,143517.78
